season,manager,player,player_id,player_key,position,price,pick_no,row_order,name_raw,source
2020,Aidan,Saints,,def:Saints,DEF,1,,0,Saints D/ST,sheet
2020,Aidan,Matt Prater,17,id:17,K,1,,1,Matt Prater,sheet
2020,Aidan,Dak Prescott,3294,id:3294,QB,9,,2,Dak Prescott,sheet
2020,Aidan,Saquon Barkley,4866,id:4866,RB,69,,3,Saquon Barkley,sheet
2020,Aidan,Chris Carson,4273,id:4273,RB,30,,4,Chris Carson,sheet
2020,Aidan,David Johnson,2391,id:2391,RB,19,,5,David Johnson,sheet
2020,Aidan,Tevin Coleman,2378,id:2378,RB,1,,6,Tevin Coleman,sheet
2020,Aidan,Tarik Cohen,4157,id:4157,RB,1,,7,Tarik Cohen,sheet
2020,Aidan,Carlos Hyde,2257,id:2257,RB,1,,8,Carlos Hyde,sheet
2020,Aidan,Darren Waller,2505,id:2505,TE,9,,9,Darren Waller,sheet
2020,Aidan,Mike Gesicki,4993,id:4993,TE,1,,10,Mike Gesicki,sheet
2020,Aidan,Julio Jones,947,id:947,WR,41,,11,Julio Jones,sheet
2020,Aidan,Keenan Allen,1479,id:1479,WR,12,,12,Keenan Allen,sheet
2020,Aidan,Diontae Johnson,5937,id:5937,WR,2,,13,Diontae Johnson,sheet
2020,Aidan,Jalen Reagor,6798,id:6798,WR,1,,14,Jalen Reagor,sheet
2020,Aidan,Brandon Aiyuk,6803,id:6803,WR,1,,15,Brandon Aiyuk,sheet
2020,Aidan,John Brown,2238,id:2238,WR,1,,16,John Brown,sheet
2020,Ankit,Patriots,,def:Patriots,DEF,2,,17,Patriots D/ST,sheet
2020,Ankit,Younghoe Koo,4666,id:4666,K,1,,18,Younghoe Koo,sheet
2020,Ankit,Kyler Murray,5849,id:5849,QB,6,,19,Kyler Murray,sheet
2020,Ankit,James Conner,4137,id:4137,RB,22,,20,James Conner,sheet
2020,Ankit,Ronald Jones,5052,id:5052,RB,15,,21,Ronald Jones II,sheet
2020,Ankit,Mark Ingram,956,id:956,RB,12,,22,Mark Ingram II,sheet
2020,Ankit,Cam Akers,6938,id:6938,RB,12,,23,Cam Akers,sheet
2020,Ankit,J.K. Dobbins,6806,id:6806,RB,11,,24,J.K. Dobbins,sheet
2020,Ankit,D'Andre Swift,6790,id:6790,RB,7,,25,D'Andre Swift,sheet
2020,Ankit,Phillip Lindsay,5170,id:5170,RB,4,,26,Phillip Lindsay,sheet
2020,Ankit,Ke'Shawn Vaughn,6885,id:6885,RB,1,,27,Ke'Shawn Vaughn,sheet
2020,Ankit,George Kittle,4217,id:4217,TE,31,,28,George Kittle,sheet
2020,Ankit,Davante Adams,2133,id:2133,WR,44,,29,Davante Adams,sheet
2020,Ankit,Cooper Kupp,4039,id:4039,WR,20,,30,Cooper Kupp,sheet
2020,Ankit,DeVante Parker,2319,id:2319,WR,6,,31,DeVante Parker,sheet
2020,Ankit,DJ Chark,4951,id:4951,WR,5,,32,DJ Chark Jr.,sheet
2020,Ankit,DeSean Jackson,147,id:147,WR,1,,33,DeSean Jackson,sheet
2020,Ben,Bengals,,def:Bengals,DEF,1,,34,Bengals D/ST,sheet
2020,Ben,Justin Tucker,1264,id:1264,K,3,,35,Justin Tucker,sheet
2020,Ben,Patrick Mahomes,4046,id:4046,QB,24,,36,Patrick Mahomes,sheet
2020,Ben,Tua Tagovailoa,6768,id:6768,QB,1,,37,Tua Tagovailoa,sheet
2020,Ben,Nick Chubb,4988,id:4988,RB,48,,38,Nick Chubb,sheet
2020,Ben,David Montgomery,5892,id:5892,RB,15,,39,David Montgomery,sheet
2020,Ben,Devin Singletary,6130,id:6130,RB,8,,40,Devin Singletary,sheet
2020,Ben,Alexander Mattison,5987,id:5987,RB,3,,41,Alexander Mattison,sheet
2020,Ben,Latavius Murray,1476,id:1476,RB,2,,42,Latavius Murray,sheet
2020,Ben,AJ Dillon,6828,id:6828,RB,1,,43,AJ Dillon,sheet
2020,Ben,Travis Kelce,1466,id:1466,TE,35,,44,Travis Kelce,sheet
2020,Ben,Chris Herndon,5009,id:5009,TE,1,,45,Chris Herndon,sheet
2020,Ben,DeAndre Hopkins,1426,id:1426,WR,36,,46,DeAndre Hopkins,sheet
2020,Ben,Tyler Lockett,2374,id:2374,WR,14,,47,Tyler Lockett,sheet
2020,Ben,Stefon Diggs,2449,id:2449,WR,5,,48,Stefon Diggs,sheet
2020,Ben,Jamison Crowder,2410,id:2410,WR,2,,49,Jamison Crowder,sheet
2020,Ben,Darius Slayton,6149,id:6149,WR,1,,50,Darius Slayton,sheet
2020,Rohaan,Ravens,,def:Ravens,DEF,2,,51,Ravens D/ST,sheet
2020,Rohaan,Wil Lutz,3678,id:3678,K,2,,52,Wil Lutz,sheet
2020,Rohaan,Tom Brady,167,id:167,QB,5,,53,Tom Brady,sheet
2020,Rohaan,Joe Burrow,6770,id:6770,QB,1,,54,Joe Burrow,sheet
2020,Rohaan,Dalvin Cook,4029,id:4029,RB,65,,55,Dalvin Cook,sheet
2020,Rohaan,Miles Sanders,6151,id:6151,RB,45,,56,Miles Sanders,sheet
2020,Rohaan,Raheem Mostert,2749,id:2749,RB,10,,57,Raheem Mostert,sheet
2020,Rohaan,Adrian Peterson,184,id:184,RB,1,,58,Adrian Peterson,sheet
2020,Rohaan,Boston Scott,5122,id:5122,RB,1,,59,Boston Scott,sheet
2020,Rohaan,Tyler Higbee,3271,id:3271,TE,2,,60,Tyler Higbee,sheet
2020,Rohaan,Kenny Golladay,4131,id:4131,WR,32,,61,Kenny Golladay,sheet
2020,Rohaan,Mike Evans,2216,id:2216,WR,29,,62,Mike Evans,sheet
2020,Rohaan,Sterling Shepard,3200,id:3200,WR,1,,63,Sterling Shepard,sheet
2020,Rohaan,Jerry Jeudy,6783,id:6783,WR,1,,64,Jerry Jeudy,sheet
2020,Rohaan,Justin Jefferson,6794,id:6794,WR,1,,65,Justin Jefferson,sheet
2020,Rohaan,Preston Williams,6148,id:6148,WR,1,,66,Preston Williams,sheet
2020,Rohaan,Mike Williams,4068,id:4068,WR,1,,67,Mike Williams,sheet
2020,Jake,Colts,,def:Colts,DEF,2,,68,Colts D/ST,sheet
2020,Jake,Jake Elliott,4195,id:4195,K,1,,69,Jake Elliott,sheet
2020,Jake,Matthew Stafford,421,id:421,QB,1,,70,Matthew Stafford,sheet
2020,Jake,Carson Wentz,3161,id:3161,QB,1,,71,Carson Wentz,sheet
2020,Jake,Joe Mixon,4018,id:4018,RB,41,,72,Joe Mixon,sheet
2020,Jake,Jonathan Taylor,6813,id:6813,RB,33,,73,Jonathan Taylor,sheet
2020,Jake,Melvin Gordon,2320,id:2320,RB,23,,74,Melvin Gordon III,sheet
2020,Jake,Nyheim Hines,,name:nyheim hines|RB,RB,1,,75,Nyheim Hines,sheet
2020,Jake,Mark Andrews,5012,id:5012,TE,10,,76,Mark Andrews,sheet
2020,Jake,JuJu Smith-Schuster,4040,id:4040,WR,24,,77,JuJu Smith-Schuster,sheet
2020,Jake,Allen Robinson,1992,id:1992,WR,22,,78,Allen Robinson II,sheet
2020,Jake,A.J. Brown,5859,id:5859,WR,21,,79,A.J. Brown,sheet
2020,Jake,Calvin Ridley,4981,id:4981,WR,13,,80,Calvin Ridley,sheet
2020,Jake,Marvin Jones,1067,id:1067,WR,4,,81,Marvin Jones Jr.,sheet
2020,Jake,Christian Kirk,4950,id:4950,WR,1,,82,Christian Kirk,sheet
2020,Jake,Mecole Hardman,5917,id:5917,WR,1,,83,Mecole Hardman,sheet
2020,Jake,Breshad Perriman,2331,id:2331,WR,1,,84,Breshad Perriman,sheet
2020,Joe,Chargers,,def:Chargers,DEF,1,,85,Chargers D/ST,sheet
2020,Joe,Harrison Butker,4227,id:4227,K,3,,86,Harrison Butker,sheet
2020,Joe,Matt Ryan,24,id:24,QB,2,,87,Matt Ryan,sheet
2020,Joe,Ezekiel Elliott,3164,id:3164,RB,71,,88,Ezekiel Elliott,sheet
2020,Joe,Clyde Edwards-Helaire,6820,id:6820,RB,47,,89,Clyde Edwards-Helaire,sheet
2020,Joe,Tony Pollard,5967,id:5967,RB,3,,90,Tony Pollard,sheet
2020,Joe,Lamar Miller,1048,id:1048,RB,1,,91,Lamar Miller,sheet
2020,Joe,Sony Michel,4962,id:4962,RB,1,,92,Sony Michel,sheet
2020,Joe,Damien Harris,5890,id:5890,RB,1,,93,Damien Harris,sheet
2020,Joe,Chase Edmonds,5000,id:5000,RB,1,,94,Chase Edmonds,sheet
2020,Joe,T.J. Hockenson,5844,id:5844,TE,1,,95,T.J. Hockenson,sheet
2020,Joe,Hayden Hurst,4973,id:4973,TE,1,,96,Hayden Hurst,sheet
2020,Joe,Michael Thomas,3199,id:3199,WR,46,,97,Michael Thomas,sheet
2020,Joe,T.Y. Hilton,1110,id:1110,WR,14,,98,T.Y. Hilton,sheet
2020,Joe,Julian Edelman,344,id:344,WR,5,,99,Julian Edelman,sheet
2020,Joe,Sammy Watkins,1817,id:1817,WR,1,,100,Sammy Watkins,sheet
2020,Joe,Golden Tate,642,id:642,WR,1,,101,Golden Tate,sheet
2020,Oleg,Steelers,,def:Steelers,DEF,3,,102,Steelers D/ST,sheet
2020,Oleg,Greg Zuerlein,1266,id:1266,K,2,,103,Greg Zuerlein,sheet
2020,Oleg,Deshaun Watson,4017,id:4017,QB,6,,104,Deshaun Watson,sheet
2020,Oleg,Josh Allen,4984,id:4984,QB,2,,105,Josh Allen,sheet
2020,Oleg,Christian McCaffrey,4034,id:4034,RB,71,,106,Christian McCaffrey,sheet
2020,Oleg,Austin Ekeler,4663,id:4663,RB,45,,107,Austin Ekeler,sheet
2020,Oleg,James White,1848,id:1848,RB,3,,108,James White,sheet
2020,Oleg,Zack Moss,6845,id:6845,RB,2,,109,Zack Moss,sheet
2020,Oleg,Antonio Gibson,6945,id:6945,RB,2,,110,Antonio Gibson,sheet
2020,Oleg,Greg Olsen,58,id:58,TE,1,,111,Greg Olsen,sheet
2020,Oleg,Hunter Henry,3214,id:3214,TE,3,,112,Hunter Henry,sheet
2020,Oleg,Amari Cooper,2309,id:2309,WR,30,,113,Amari Cooper,sheet
2020,Oleg,DK Metcalf,5846,id:5846,WR,15,,114,DK Metcalf,sheet
2020,Oleg,Jarvis Landry,1825,id:1825,WR,8,,115,Jarvis Landry,sheet
2020,Oleg,Jordan Howard,3306,id:3306,WR,4,,116,Jordan Howard,sheet
2020,Oleg,Henry Ruggs,6789,id:6789,WR,1,,117,Henry Ruggs III,sheet
2020,Oleg,Emmanuel Sanders,538,id:538,WR,2,,118,Emmanuel Sanders,sheet
2020,Ryan,Bears,,def:Bears,DEF,1,,119,Bears D/ST,sheet
2020,Ryan,Zane Gonzalez,4233,id:4233,K,1,,120,Zane Gonzalez,sheet
2020,Ryan,Aaron Rodgers,96,id:96,QB,2,,121,Aaron Rodgers,sheet
2020,Ryan,Drew Brees,289,id:289,QB,2,,122,Drew Brees,sheet
2020,Ryan,Alvin Kamara,4035,id:4035,RB,61,,123,Alvin Kamara,sheet
2020,Ryan,Derrick Henry,3198,id:3198,RB,49,,124,Derrick Henry,sheet
2020,Ryan,Matt Breida,4455,id:4455,RB,1,,125,Matt Breida,sheet
2020,Ryan,Justin Jackson,5131,id:5131,RB,1,,126,Justin Jackson,sheet
2020,Ryan,Evan Engram,4066,id:4066,TE,4,,127,Evan Engram,sheet
2020,Ryan,Jared Cook,367,id:367,TE,1,,128,Jared Cook,sheet
2020,Ryan,Chris Godwin,4037,id:4037,WR,33,,129,Chris Godwin,sheet
2020,Ryan,DJ Moore,4983,id:4983,WR,20,,130,DJ Moore,sheet
2020,Ryan,Courtland Sutton,5045,id:5045,WR,17,,131,Courtland Sutton,sheet
2020,Ryan,Tyler Boyd,3225,id:3225,WR,4,,132,Tyler Boyd,sheet
2020,Ryan,CeeDee Lamb,6786,id:6786,WR,1,,133,CeeDee Lamb,sheet
2020,Ryan,Parris Campbell,5880,id:5880,WR,1,,134,Parris Campbell,sheet
2020,Ryan,Anthony Miller,5013,id:5013,WR,1,,135,Anthony Miller,sheet
2020,Steven,49ers,,def:49ers,DEF,2,,136,49ers D/ST,sheet
2020,Steven,Matt Gay,6083,id:6083,K,2,,137,Matt Gay,sheet
2020,Steven,Lamar Jackson,4881,id:4881,QB,25,,138,Lamar Jackson,sheet
2020,Steven,Kenyan Drake,3242,id:3242,RB,46,,139,Kenyan Drake,sheet
2020,Steven,Aaron Jones,4199,id:4199,RB,44,,140,Aaron Jones,sheet
2020,Steven,Le'Veon Bell,1408,id:1408,RB,15,,141,Le'Veon Bell,sheet
2020,Steven,Todd Gurley,2315,id:2315,RB,14,,142,Todd Gurley II,sheet
2020,Steven,Marlon Mack,4152,id:4152,RB,2,,143,Marlon Mack,sheet
2020,Steven,Zach Ertz,1339,id:1339,TE,6,,144,Zach Ertz,sheet
2020,Steven,Rob Gronkowski,515,id:515,TE,2,,145,Rob Gronkowski,sheet
2020,Steven,Odell Beckham,2078,id:2078,WR,21,,146,Odell Beckham Jr.,sheet
2020,Steven,Terry McLaurin,5927,id:5927,WR,11,,147,Terry McLaurin,sheet
2020,Steven,Brandin Cooks,2197,id:2197,WR,4,,148,Brandin Cooks,sheet
2020,Steven,A.J. Green,830,id:830,WR,3,,149,A.J. Green,sheet
2020,Steven,Robbie Chosen,3423,id:3423,WR,1,,150,Robby Anderson,sheet
2020,Steven,Deebo Samuel,5872,id:5872,WR,1,,151,Deebo Samuel,sheet
2020,Steven,Antonio Brown,536,id:536,WR,1,,152,Antonio Brown,sheet
2020,Tommy,Bills,,def:Bills,DEF,3,,153,Bills D/ST,sheet
2020,Tommy,Robbie Gould,49,id:49,K,1,,154,Robbie Gould,sheet
2020,Tommy,Russell Wilson,1234,id:1234,QB,6,,155,Russell Wilson,sheet
2020,Tommy,Cam Newton,954,id:954,QB,2,,156,Cam Newton,sheet
2020,Tommy,Josh Jacobs,5850,id:5850,RB,43,,157,Josh Jacobs,sheet
2020,Tommy,Leonard Fournette,3969,id:3969,RB,23,,158,Leonard Fournette,sheet
2020,Tommy,Kerryon Johnson,5068,id:5068,RB,1,,159,Kerryon Johnson,sheet
2020,Tommy,Darrell Henderson,5916,id:5916,RB,1,,160,Darrell Henderson Jr.,sheet
2020,Tommy,Duke Johnson,2382,id:2382,RB,1,,161,Duke Johnson,sheet
2020,Tommy,Kareem Hunt,4098,id:4098,TE,5,,162,Kareem Hunt,sheet
2020,Tommy,Noah Fant,5857,id:5857,TE,1,,163,Noah Fant,sheet
2020,Tommy,Tyreek Hill,3321,id:3321,WR,53,,164,Tyreek Hill,sheet
2020,Tommy,Adam Thielen,1689,id:1689,WR,27,,165,Adam Thielen,sheet
2020,Tommy,Robert Woods,1352,id:1352,WR,17,,166,Robert Woods,sheet
2020,Tommy,William Fuller,3157,id:3157,WR,6,,167,Will Fuller V,sheet
2020,Tommy,Michael Gallup,5038,id:5038,WR,5,,168,Michael Gallup,sheet
2020,Tommy,Marquise Brown,5848,id:5848,WR,5,,169,Marquise Brown,sheet
2019,Aidan,Broncos,,def:Broncos,DEF,1,,170,Broncos,sheet
2019,Aidan,Ka'imi Fairbairn,3451,id:3451,K,1,,171,Kai'mi Fairbairn,sheet
2019,Aidan,Carson Wentz,3161,id:3161,QB,7,,172,Carson Wentz,sheet
2019,Aidan,Jameis Winston,2306,id:2306,QB,1,,173,Jameis Winston,sheet
2019,Aidan,Alvin Kamara,4035,id:4035,RB,70,,174,Alvin Kamara,sheet
2019,Aidan,David Montgomery,5892,id:5892,RB,31,,175,David Montgomery,sheet
2019,Aidan,Chris Carson,4273,id:4273,RB,10,,176,Chris Carson,sheet
2019,Aidan,Tarik Cohen,4157,id:4157,RB,2,,177,Tarik Cohen,sheet
2019,Aidan,Ito Smith,5004,id:5004,RB,1,,178,Ito Smith,sheet
2019,Aidan,James Washington,5024,id:5024,RB,1,,179,James Washington,sheet
2019,Aidan,Mike Davis,2431,id:2431,RB,1,,180,Mike Davis,sheet
2019,Aidan,Vance McDonald,1587,id:1587,TE,2,,181,Vance McDonald,sheet
2019,Aidan,Mike Evans,2216,id:2216,WR,41,,182,Mike Evans,sheet
2019,Aidan,Adam Thielen,1689,id:1689,WR,26,,183,Adam Thielen,sheet
2019,Aidan,Tyler Boyd,3225,id:3225,WR,4,,184,Tyler Boyd,sheet
2019,Aidan,Curtis Samuel,4082,id:4082,WR,1,,185,Curtis Samuel,sheet
2019,Ankit,Cowboys,,def:Cowboys,DEF,1,,186,Cowboys,sheet
2019,Ankit,Mason Crosby,59,id:59,K,1,,187,Mason Crosby,sheet
2019,Ankit,Kyler Murray,5849,id:5849,QB,4,,188,Kyler Murray,sheet
2019,Ankit,Aaron Jones,4199,id:4199,RB,35,,189,Aaron Jones,sheet
2019,Ankit,Josh Jacobs,5850,id:5850,RB,18,,190,Josh Jacobs,sheet
2019,Ankit,Sony Michel,4962,id:4962,RB,16,,191,Sony Michel,sheet
2019,Ankit,Tevin Coleman,2378,id:2378,RB,13,,192,Tevin Coleman,sheet
2019,Ankit,Tony Pollard,5967,id:5967,RB,7,,193,Tony Pollard,sheet
2019,Ankit,Miles Sanders,6151,id:6151,RB,5,,194,Miles Sanders,sheet
2019,Ankit,Austin Ekeler,4663,id:4663,RB,3,,195,Austin Ekeler,sheet
2019,Ankit,Jordan Howard,3306,id:3306,RB,3,,196,Jordan Howard,sheet
2019,Ankit,Evan Engram,4066,id:4066,TE,10,,197,Evan Engram,sheet
2019,Ankit,Julio Jones,947,id:947,WR,46,,198,Julio Jones,sheet
2019,Ankit,Keenan Allen,1479,id:1479,WR,31,,199,Keenan Allen,sheet
2019,Ankit,Tyler Lockett,2374,id:2374,WR,4,,200,Tyler Lockett,sheet
2019,Ankit,William Fuller,3157,id:3157,WR,3,,201,Will Fuller V,sheet
2019,Ben,Eagles,,def:Eagles,DEF,1,,202,Eagles,sheet
2019,Ben,Harrison Butker,4227,id:4227,K,2,,203,Harrison Butker,sheet
2019,Ben,Ben Roethlisberger,138,id:138,QB,1,,204,Big Ben,sheet
2019,Ben,Ezekiel Elliott,3164,id:3164,RB,59,,205,Zeke,sheet
2019,Ben,Leonard Fournette,3969,id:3969,RB,31,,206,Fournette,sheet
2019,Ben,Duke Johnson,2382,id:2382,RB,7,,207,Duke Johnson Jr,sheet
2019,Ben,Jaylen Samuels,5107,id:5107,RB,3,,208,Jaylen Samuels,sheet
2019,Ben,Devin Singletary,6130,id:6130,RB,1,,209,Devin Singletary,sheet
2019,Ben,Rashaad Penny,4985,id:4985,RB,1,,210,Rashaad Penny,sheet
2019,Ben,Wayne Gallman,4150,id:4150,RB,1,,211,Wayne Gallman,sheet
2019,Ben,George Kittle,4217,id:4217,TE,30,,212,George Kittle,sheet
2019,Ben,Davante Adams,2133,id:2133,WR,50,,213,Davante Adams,sheet
2019,Ben,Stefon Diggs,2449,id:2449,WR,9,,214,Stefon Diggs,sheet
2019,Ben,Allen Robinson,1992,id:1992,WR,2,,215,ARob$,sheet
2019,Ben,Marquez Valdes-Scantling,5086,id:5086,WR,1,,216,MVS,sheet
2019,Ben,Courtland Sutton,5045,id:5045,WR,1,,217,Courtland Sutton,sheet
